Energy;Price
24,19271698787104;1,7150999999999998
22,273041336914595;2,54274
23,566585002968797;2,91049
25,559587747731687;3,10277
18,714190829875655;3,05821
23,070946916282335;3,0551
21,57423395608885;2,95736
17,33234021585721;2,8535
21,748378493662717;1,6507999999999998
23,18843160840832;1,7455399999999999
23,82844223135744;1,66913
26,388439575620158;1,68315
27,02843691988288;1,85631
31,668527214950398;1,6017299999999999
28,94857767395872;1,6492
27,282210150269908;1,67804
27,24353004127063;1,60613
25,78280982166936;1,55215
24,31254260394483;1,5247499999999998
25,72618439536688;1,4873299999999998
28,096608836378298;1,4518199999999999
23,927994591286947;1,44941
25,68842424714264;1,46532
23,777890586251157;1,5207499999999998
25,858444250089157;1,52565
24,93711033526968;1,5725799999999999
24,483024429108006;1,58738
25,403362269573336;1,58518
25,028471133323677;1,5844799999999999
21,37884308338274;1,6115
22,503715785782102;1,58748
24,965094609407767;1,57998
23,029018526347198;1,5807799999999999
23,98897337881344;1,58939
22,22894947717792;1,6140999999999999
25,52355206629849;1,7358599999999997
26,0033334320725;1,6813299999999998
26,765266372060587;1,58378
22,9428761884849;1,5810799999999998
21,517487488514043;1,58608
21,681856371970962;1,55537
23,446197648561256;1,50334
22,965933127148144;1,48251
21,7480624609264;1,45791
21,587988100282562;1,4441099999999998
21,747929674062398;1,4416099999999998
22,70791373963872;1,45031
22,7079296740624;1,46701
26,06788187079136;1,46731
25,587836723257603;1,51472
27,827749083927355;1,5390199999999998
23,650826014012626;1,50952
19,136850368882826;1,48521
20,77351257056902;1,45101
20,78835990350176;1,44911
23,34837318218816;1,4395099999999998
21,108285542857917;1,42251
21,268107608460163;1,41461
18,70796685438432;1,4155099999999998
20,947897805215042;1,41451
25,4278765593168;1,40221
23,765160242834316;1,3776099999999998
22,47086890348993;1,3609
23,259720638956423;1,3562
22,767546354238217;1,3402
21,64102584036098;1,3272
20,514240231923893;1,30453
19,71401146208713;1,2873599999999998
19,727272047906965;1,2632299999999999
19,25344104005277;1,2545
19,58510949590953;1,2498299999999998
20,235056945999634;1,2552899999999998
21,520134728714464;1,2838800000000001
20,240255332652982;1,33848
19,760329184226837;1,36578
19,57038924800215;1,3723299999999998
20,07868727098874;1,3735199999999999
20,696773337719684;1,36746
17,838161495775978;1,3426500000000001
19,70488946217046;1,33917
18,324882103430486;1,3385799999999999
17,679791636848343;1,3375799999999998
19,11452664869527;1,3430399999999998
21,994571315264213;1,34175
23,43460830259987;1,3428499999999999
22,95956598915731;1,32945
21,907881870791357;1,30334
19,98783406752032;1,3013499999999998
19,98775439540192;1,25361
20,14772518229184;1,22343
20,71911165497357;1,20895
19,603970611327576;1,17715
17,7477039363936;1,1587699999999999
19,34772252655456;1,15082
20,307757051139202;1,1750699999999998
22,867788919986562;1,24471
23,50778891998656;1,28992
20,084222049783673;1,32628
21,4278101658848;1,34029
21,28211024007901;1,34029
21,17851814438777;1,3540999999999999
20,272557443619565;1,3400899999999998
17,986226671509066;1,3356199999999998
18,19782428294005;1,33314
19,02784734620672;1,36781
21,427836723257602;1,4001
23,34785265768128;1,41689
25,26786593636768;1,45663
26,707916395376;1,4478900000000001
30,387953575697917;1,4525599999999999
29,26801200191808;1,4510699999999999
28,148049182240005;1,45395
26,0680757396128;1,4494799999999999
24,94809432977376;1,44501
28,148089018299203;1,46481
30,06808105108736;1,4477
27,02806777240096;1,44431
25,748049182240003;1,44471
28,788041215028162;1,4478
27,34802793634176;1,46392
28,46801996912992;1,4675
28,78799341175712;1,4715799999999999
26,70799872323168;1,54144
30,225430867501487;1,7399799999999999
29,92700677119954;2,07435
25,958762620359686;2,00379
24,56970187289512;1,62046
26,444061961302538;1,57199
25,42799341175712;1,5467199999999999
28,78794029701152;1,83939
29,907873903579517;2,13157
31,9878367232576;1,63668
33,587788919986565;1,6339899999999998
34,06775173966464;1,57826
33,587722526554565;1,49148
31,347688001969924;1,48442
32,3076242642752;1,44193
33,74758442821601;1,42113
30,387533969207677;1,41874
32,3074649200384;1,41014
30,547401182343684;1,38774
29,747358690547202;1,3853399999999998
31,18730292006432;1,38444
29,907236526632317;1,3828399999999998
30,387172788937598;1,32745
30,06710373976832;1,2964499999999999
31,18705593649728;1,31565
30,650355950487857;1,32205
27,82844302384667;1,32745
26,693121337401905;1,32635
28,630578450462448;1,31845
25,16138952834324;1,3130499999999998
24,62686472341312;1,2762499999999999
27,18681957587936;1,30745
27,18679036276928;1,3148499999999999
28,7867478709728;1,3433399999999998
25,746710690650882;1,3107499999999999
26,70679301850656;1,3025499999999999
24,30677177260832;1,3027499999999999
24,14680364145568;1,29265
24,30683019882848;1,25565
24,946848788989442;1,2063499999999998
26,546808952930242;1,25815
26,226830198828477;1,2428499999999998
24,46683285456576;1,2399499999999999
24,94680629719296;1,24545
26,38677708408288;1,25275
27,18669741196448;1,26755
27,02659649394784;1,2964499999999999
27,506474330032958;1,31195
27,346434493973764;1,34924
24,92358708549582;1,34404
23,667989968795144;1,33724
20,91537354822172;1,3273499999999998
20,132870320450092;1,32465
20,13233485533233;1,34774
19,597655336829696;1,3947399999999999
24,077595407963024;1,44744
24,722443969850247;1,49764
25,106333575957116;1,55514
26,54638934644;1,5485399999999998
27,66642652676192;1,49654
27,18656993657504;1,48464
25,426705379176322;1,47414
24,07864053328237;1,44994
27,02687534636224;1,4395399999999998
24,94693908405696;1,4555999999999998
24,9470798381328;1,4387599999999998
26,70712498566656;1,43498
26,38715419877664;1,43398
27,347188723361285;1,44325
27,66722059220864;1,49684
27,18722855942048;1,5899699999999999
29,58732682169984;2,63279
28,94728964137792;2,8281300000000003
28,4568452285921;2,44821
27,245113709734326;1,98433
28,10284619466073;1,6333
29,421769766349005;1,5720399999999999
27,029354334897583;1,55491
25,907239182369597;1,5385699999999998
24,78715154303936;1,5325999999999997
23,98703734633632;1,54574
28,626904559472315;1,55401
28,717468524400886;1,5223399999999998
25,832062682212797;1,4810999999999999
24,547158615780784;1,44305
24,231498554834225;1,4405599999999998
23,59642787181122;1,4186400000000001
26,161097174371108;1,3795899999999999
22,79071072666283;1,42447
22,62570188382027;1,39503
22,785406240508657;1,39503
22,145057918046493;1,3836600000000001
23,109483968029455;1,38416
20,549253911470352;1,4055099999999998
21,989064870106613;1,42347
23,748983164171435;1,4373399999999998
21,519204233130683;1,44522
21,127945763565354;1,44422
19,793845097218256;1,44003
20,298467520035132;1,43514
19,719259641160566;1,42896
20,965341964157314;1,42965
21,000184347405376;1,4282599999999999
20,709355376113106;1,42117
19,429326069271816;1,4248699999999999
24,218841973082657;1,4228699999999999
27,09277386580208;1,41828
25,953236217854673;1,39144
25,953159783126424;1,35652
25,625979545096847;1,3678
25,778463118181918;1,3065399999999998
26,57844163414726;1,2491700000000001
26,112944370548636;1,3124
24,1930024489652;1,2718099999999999
25,153058600181463;1,23121
23,706007733598177;1,2017499999999999
25,946089954612845;1,20295
25,146162523389027;1,2770799999999998
26,273351626016233;1,34693
25,931485625876697;1,3605599999999998
25,931624633151102;1,40176
24,456687761388547;1,38673
23,634829899141817;1,36823
24,853226437803308;1,36494
24,561150775563;1,33589
24,85992980645728;1,32683
19,321625039356995;1,3569799999999999
21,87186177919851;1,37121
23,001831660293657;1,4043499999999998
27,820532707082787;1,42415
31,037889832544398;1,4110099999999999
26,717969934808565;1,41022
24,64502477148043;1,40912
26,2605396328545;1,40514
24,034912493961745;1,36793
27,241671295590276;1,32972
24,69430318656802;1,32038
25,99057403337353;1,3135
25,58570151048448;1,31988
23,505701510484478;1,32477
24,4656988547472;1,32766
23,98569354327264;1,3570699999999998
23,98568292032352;1,37072
25,745712133433603;1,4735
25,425637772789763;1,48935
24,211608192616417;1,48726
23,168424223969684;1,48596
18,745450059435733;1,47131
17,0075130789703;1,45815
20,20114936239534;1,48915
21,531698664043752;1,4717
22,705191608926718;1,4820699999999998
23,34498711715616;1,50131
23,024779969648318;1,52773
24,14455423197952;1,51367
25,42442941232736;1,46762
23,344357707420798;1,41249
26,704413477903678;1,3865699999999999
23,8245170516576;1,38069
24,4645436090304;1,3207799999999998
24,784463936912;1,3283399999999999
23,98425413366688;1,2943299999999998
22,384137281226558;1,2911199999999998
20,94407354353184;1,30988
21,5839859042016;1,3282399999999999
22,064039018947202;1,33777
20,62404964189632;1,3480999999999999
20,94425678940416;1,42764
22,22427537956512;1,48021
21,458531150935457;1,49074
19,096745213588513;1,50739
23,71229214273307;1,5094
19,877542910278642;1,5083900000000001
19,952892900696494;1,50689
17,65590172280808;1,5015699999999998
18,865528887561283;1,50548
22,385685576060798;1,52023
22,319449594278954;1,54541
23,589446444407162;1,5428
28,395218603460954;1,51341
25,82557825612044;1,49024
24,06019610394827;1,46847
20,85451273480171;1,4380799999999998
23,580730284567732;1,39966
21,671260407021407;1,37807
22,32155797037627;1,3752499999999999
21,42686206767584;1,3755499999999998
20,94689659226048;1,3747399999999999
21,586931116845122;1,37424
19,18694439553152;1,37999
20,146976264378882;1,38039
21,42701875617536;1,38918
19,82701610043808;1,3963499999999998
20,891462667900292;1,4413699999999998
22,35443082568296;1,46308
20,082756161007463;1,4687299999999999
20,42041189852313;1,47115
25,523411475348553;1,46197
25,213974064670886;1,4568199999999998
24,14757646100416;1,46045
23,82757911674144;1,48731
24,62753662494496;1,508
25,84309808814944;1,4923499999999998
22,867624264275204;1,46156
24,14760832985152;1,4132
23,3475977069024;1,39261
25,52343811445869;1,3845299999999998
25,193489671060256;1,3745399999999999
24,22895785068204;1,3805999999999998
23,103489911956338;1,36485
23,583544302212946;1,3563699999999999
23,27364803659021;1,35354
23,598760765479604;1,35293
23,118821673007627;1,3704
24,723736589412965;1,39049
24,378204206088956;1,4174499999999999
21,024122940056333;1,42744
21,224047146758167;1,4293599999999997
20,146138379939927;1,42845
20,06945859994362;1,42542
18,99757860954155;1,4238099999999998
20,382295234234345;1,4193599999999997
19,226451451849076;1,4220899999999999
20,1477703298256;1,41896
19,8277968871984;1,42714
24,30783937899488;1,4307699999999999
27,50783141178304;1,4258199999999999
27,827751739664635;1,423
23,02764285443616;1,40816
25,74752334625856;1,4135099999999998
27,02732947743712;1,3978599999999999
31,50721793647136;1,38272
28,083592763866413;1,36828
27,76374621444643;1,35966
28,78725777253056;1,3610799999999998
29,26717013320032;1,3668599999999997
30,48320575865705;1,37943
31,66710373976832;1,4083299999999999
31,18703203486176;1,4443199999999998
29,587069215183682;1,5588
29,58700813322624;1,72692
27,38460971803458;1,90943
26,92253419960432;2,0032200000000002
24,671175974319237;1,8208099999999998
21,358565928734084;1,8206099999999998
24,457364249540625;1,7975899999999998
24,96497229013905;1,7927199999999999
27,827390559394555;1,7481099999999998
29,58709577255648;1,82629
29,5869337725824;1,8124
33,586822231616644;1,74497
30,22691252668416;1,64945
31,6668275430912;1,5540399999999999
27,66675052671008;1,5190499999999998
26,546665543117122;1,47444
27,6665752480496;1,4090399999999998
26,226455739871998;1,4037499999999998
23,506261871050558;1,3833
22,22612111697472;1,35826
22,226014887483522;1,33119
21,26596177273792;1,3293499999999998
21,585871477670402;1,34676
22,54579446128928;1,3664999999999998
19,98596708421248;1,3990699999999998
19,665842264560318;1,42156
16,737450290944892;1,40416
18,21818418952384;1,3920499999999998
15,822357632599354;1,38442
11,289742644841587;1,3618199999999998
20,549443188821;1,35103
20,501653375677293;1,35103
20,46629905137248;1,35205
24,62614501861024;1,38177
23,18608924812736;1,41597
26,226038789119038;1,41037
27,346033477644482;1,3890999999999998
23,82592193667872;1,3833
22,705911313729597;1,38584
20,94587413340768;1,36793
21,585855543246723;1,33404
19,9858050842384;1,3162099999999999
17,26579977276384;1,26274
17,105666985899838;1,21568
16,46562449410336;1,2010299999999998
17,905613871154237;1,20233
18,06556075640864;1,22742
19,825563412145918;1,27758
20,945778526865602;1,33467
18,70580242850112;1,39297
15,87460138312203;1,3825299999999998
15,35713589491288;1,3820299999999999
17,164751809717373;1,3722999999999999
15,307637882663034;1,35605
18,39009592252296;1,36919
19,18623205533592;1,38193
19,3462432808896;1,38193
22,22605206780544;1,38665
22,38594052683968;1,3781199999999998
21,105866166195838;1,33718
23,8260441005936;1,29775
22,38592724815328;1,2940399999999999
22,7057519694928;1,3114000000000001
21,905600592467838;1,2848099999999998
21,585449215442882;1,26815
21,265287215468803;1,26824
22,065157084342083;1,25493
21,42496321552064;1,25423
20,30482511718208;1,25993
20,14472685490272;1,2652299999999999
20,46463390409792;1,33286
23,50448518281024;1,36007
25,74463124836064;1,41749
27,344617969674243;1,4741099999999998
22,60443782336852;1,47521
17,58000470226674;1,48311
19,978379668250472;1,4874100000000001
18,19719810086125;1,48191
22,898801974936298;1,4743099999999998
24,910678465983686;1,47221
23,98595380552608;1,48091
24,30578914981472;1,53773
24,14570416622176;1,55124
23,34559793673056;1,52423
23,82562980557792;1,47021
24,945504985925762;1,41869
25,585366887587202;1,41309
23,34525269088416;1,37187
23,98515974007936;1,2970499999999998
24,4650083630544;1,31253
23,664854330292158;1,24358
22,38468701884352;1,14321
21,58454626476768;0,85245
21,58449846149664;0,50427
20,78438957626816;0,51922
20,784511740183042;0,7388300000000001
21,58462859262336;0,9815200000000001
20,62477996964832;1,20313
20,358095165158943;1,1986199999999998
20,55379777912574;1,2157799999999999
20,782381964781017;1,27459
19,651493049239946;1,25251
22,46817704806286;1,24218
21,657904805480428;1,2477999999999998
22,06640528086368;1,25904
24,14594052683968;1,26636
20,62592990389056;1,27901
22,86554482198496;1,31344
23,82562183836608;1,2455899999999998
24,3056457400016;1,23104
23,82590069078048;1,2293299999999998
25,746190166144;1,1925899999999998
26,70620078909312;1,1507399999999999
24,14624859236416;1,16424
22,54601223174624;1,0820999999999998
21,58584226456032;1,0441799999999999
22,705900690780478;1,0692899999999999
22,54601223174624;1,0548799999999998
21,585858198984003;1,11201
22,38572541212;1,16203
24,786277805474242;1,1726400000000001
27,13098758153787;1,19045
25,212405790889463;1,21516
21,413333838609212;1,24778
22,74152741837474;1,2479799999999999
20,431395519216476;1,2474699999999999
19,7016401361536;1,2420699999999998
21,64102665013362;1,24778
25,7473719692336;1,25368
25,90741446103008;1,28519
24,78752069052128;1,36753
23,18766675607168;1,42746
25,107674723283516;1,4538699999999998
23,98762160853792;1,46748
23,98755255936864;1,4713800000000001
22,547515379046718;1,47759
22,22738790365728;1,4470699999999999
22,06732416596256;1,41546
21,58723652663232;1,3770399999999998
20,78725777253056;1,3306099999999998
21,90714357582752;1,2660799999999999
23,50702141191264;1,27029
25,26686472341312;1,3781400000000001
28,30664960869344;1,4825899999999999
28,46677973982016;1,5513199999999998
28,638886509628474;2,40333
26,376325557065936;2,4887699999999997
23,00613315110943;2,45155
23,986628828149385;2,3499
16,20131103687284;2,2764699999999998
16,461051455396795;1,95281
20,461535469473827;1,55792
24,62777564130016;1,5427199999999999
24,627547247894082;1,54572
24,94744898561472;1,5411199999999998
28,46735337907264;1,52991
27,98725777253056;1,52641
26,227162165988478;1,52501
26,547063903709123;1,53741
25,74696829716704;1,5184
25,906872690624958;1,47148
26,2267744283456;1,45955
24,62667882180352;1,44192
24,30658321526144;1,4070399999999998
23,98648760871936;1,39932
24,94638934644;1,42738
25,26629373989792;1,48651
24,94619813335584;1,5088599999999999
28,626102526813757;2,25327
25,20392433425078;2,41582
24,90892950094259;1,7668199999999998
24,442820267061702;1,5288
26,210326465011597;1,5043499999999999
25,458595988892814;1,47729
24,58013287295047;1,43901
23,49063240024822;1,3931099999999998
21,98159382009309;1,36615
23,096194197474162;1,35473
25,58782078883392;1,3663499999999997
24,78780485441024;1,3833900000000001
25,107887182265916;1,3165399999999998
25,588049182240002;1,28999
26,228160723205757;1,2912899999999998
23,348115575672;1,2561099999999998
22,647768596385614;1,22715
22,14892877190191;1,16714
22,297845851858735;1,1539899999999998
22,937907253359082;1,09396
22,468919044225373;1,09545
23,59808594314444;1,16066
23,34785531341856;1,21572
23,187746428190078;1,3008399999999998
25,587701280656322;1,41215
25,83146943989413;1,45565
23,41826762261846;1,4447999999999999
23,053116892235554;1,43186
21,59575183699217;1,43763
21,96179289668626;1,41374
25,38264753044678;1,4320599999999999
22,080772555305387;1,46302
23,02827757564608;1,48423
23,02822711663776;1,50842
23,02818728057856;1,5369899999999999
25,58813416583296;1,53789
24,62820055926496;1,5438599999999998
22,868181969104004;1,54725
23,668115575672;1,62291
25,7480226248672;1,59175
25,82804350058917;1,4684
23,261986395531512;1,4100899999999998
23,592601737854764;1,3988599999999998
22,966190948443437;1,3878399999999997
22,70734806759808;1,38873
23,98705328076;1,4096899999999999
23,18679301850656;1,4235
23,66659649394784;1,46711
25,4266681988544;1,68544
23,02988534739079;2,11646
23,16838083787397;1,66091
21,474013206629458;1,55889
21,571100234858413;1,56743
21,33111695979758;1,55402
21,407555693821145;1,55065
20,682794940990643;1,56723
23,9871063955056;1,56217
23,50687003488768;1,6032899999999999
23,66666288737984;1,57856
25,74639465791456;1,51449
23,346617739846078;1,46532
24,94624859236416;1,4235999999999998
23,186052067805438;1,3932
23,98586616619584;1,36936
24,46593255962784;1,3097599999999998
24,30596973994976;1,2948099999999998
21,90600160879712;1,2657
22,546033477644478;1,24268
21,905985674373436;1,2321099999999998
21,585802428501122;1,22763
21,105688231798077;1,2170599999999998
23,18558996951872;1,27597
23,025621838366078;1,33039
23,752948634874738;1,34166
18,719839251933397;1,33677
19,181665267293983;1,33418
19,19996908219447;1,33617
18,84050402396165;1,31464
15,542424161394175;1,2892299999999999
18,2132383647757;1,25713
21,587332133174403;1,2608199999999998
22,067047969285444;1,2982999999999998
22,54694173979424;1,33757
21,42688331357408;1,33757
22,227135608615683;1,2987
21,907095772556477;1,27009
22,38711701845472;1,21956
21,586994854539842;1,2062
22,226798329981122;1,1780899999999999
22,06638137922816;1,18702
21,425988330110723;1,1673499999999999
20,46587944488224;1,1522899999999998
21,42582367439936;1,15039
22,70579977276384;1,1628299999999998
23,3458050842384;1,1812
22,22583695308576;1,2220499999999999
22,387101084031038;1,23569
22,536266792556336;1,2491400000000001
22,206096104050893;1,28869
19,46495646011864;1,2708199999999998
16,49178902440771;1,23329
15,267392704573961;1,19766
16,11806682129933;1,1691500000000001
17,591903049494217;1,15269
19,9872259036832;1,19976
21,427486165936642;1,25466
20,30750741183488;1,3000299999999998
20,947555215105922;1,30213
20,3075711495296;1,26741
21,107605674114236;1,22024
22,0676773790208;1,17618
19,98774642819008;1,1727699999999999
23,34780751014752;1,1378399999999997
21,26788187079136;1,17045
18,547948264223358;1,1343499999999997
18,06808105108736;1,03721
17,748314755967996;0,98331
18,64244030857424;0,80944
19,108221921418984;0,9075900000000001
19,891043674312122;1,04928
20,18389143529906;1,09936
19,224508708814515;1,13666
18,464759090500593;1,20997
17,613438649295965;1,24809
17,226260672263003;1,2520099999999998
16,533713822244536;1,24165
17,811258035609978;1,24074
18,688561745531576;1,25673
18,54882465752576;1,25915
17,58864937886528;1,27473
21,26851659200128;1,2817699999999999
23,8284209854592;1,3227
23,98837318218816;1,2808699999999997
23,98833600186624;1,2725199999999999
24,788322723179842;1,23069
26,068269608434242;1,2161099999999998
25,74824570679872;1,18031
26,86830944449344;1,17216
26,296951506371343;1,15517
23,743309835634772;1,15416
24,345134452733543;1,15306
25,305309952422224;1,1548699999999998
24,98538712764157;1,18463
28,199257676066335;1,25291
26,905714644645307;1,33688
27,82590282222002;1,3579999999999999
25,256886030098634;1,32874
23,665621791867387;1,2881099999999999
20,548653462010325;1,2788599999999999
18,286873357078186;1,23149
21,875215920117153;1,2606600000000001
17,57990290654007;1,2793599999999998
16,846376390817163;1,27966
20,52636906776294;1,30138
22,106021570199097;1,38998
24,0259059232582;1,4080799999999998
23,904271608020476;1,3996300000000002
23,698450052667862;1,3773099999999998
22,858191840120824;1,3312499999999998
23,59994995154222;1,2886099999999998
25,348580935590874;1,2093699999999998
21,603110696910306;1,2377799999999999
20,65122203643651;1,1958399999999998
19,53782725834394;1,1712399999999998
21,137955141588925;1,14109
23,54530238945987;1,1323199999999998
21,785290103349833;1,19422
20,657942206194313;1,2788099999999998
20,467184222520824;1,3048199999999999
20,30557749068221;1,3526099999999999
21,110174522125735;1,33013
17,671218445660827;1,29817
16,63237098636963;1,30079
12,902059734759261;1,2895999999999999
9,993657839527776;1,28395
11,727931513118412;1,27952
12,532098428079673;1,31581
15,892282450033672;1,3535199999999998
20,052522820881816;1,3692499999999999
20,7284408805581;1,3771099999999998
22,548442231357438;1,37469
19,02832537891712;1,37157
20,78829882154432;1,35826
20,78829351006976;1,3213599999999999
20,308317411705282;1,28385
20,30830413301888;1,22359
19,34826429695968;1,20647
19,8282350838496;1,20929
19,50822977237504;1,1787699999999999
21,908224460900477;1,19055
21,26824570679872;1,21553
23,188240395324158;1,28826
21,108383805137276;1,3117299999999998
19,93547249004905;1,3293599999999999
18,996402187702603;1,31808
16,87005861720188;1,2942999999999998
14,944630401650146;1,2610599999999998
13,83077096381729;1,2529000000000001
12,836080675545844;1,2577399999999999
14,200464437928563;1,2566300000000001
17,748442231357437;1,25824
16,94834396907808;1,28363
20,14825898548512;1,3101199999999997
19,98821383795136;1,3197899999999998
21,268251018273283;1,3008499999999998
19,50820587073952;1,2942999999999998
19,34823242811232;1,2794
20,46824305106144;1,2606600000000001
20,628248362536002;1,2500799999999999
20,46827226417152;1,22874
20,46827757564608;1,22481
20,30827757564608;1,23135
20,148248362536002;1,24051
21,1081952477904;1,24424
20,14818728057856;1,26416
21,74817665762944;1,30029
22,548237739586877;1,33903
17,131228573065005;1,3448699999999998
16,966140305100353;1,34326
16,195638162685842;1,3393399999999998
